rm_key,Loan_Closed_Date,census_block_order_key,foa_mgmt_co_dim_key,owner_key,Principal Program Detail Code,Stmt_date,Financial Rating Letter Grade,DSC_Ratio_II,Current_Ratio,Total Total Funds Flow Prior to CE & D/S (Line 62),Total Replacement Reserve Reimbursements (Line 18A),Total Interest Income Earned on R/R and Special Escrow (Line 78),Total Gross Debt Service - Mortgage (MHFA) (Line 66),Total Gross Debt Service - Energy Loans (Line 68),Total Current Assets (Line 230),Total Current Liabilities (Line 280),Current Portion of Mortgage Payable (Line 251),Notes & Advances - due within 1 year (Line 252),Gross Sf Residential,Gross Sf Residential Communal,Gross Sf Residential Noncommunal,Gross Sf Commercial,Gross Sf Unfinished Space,Gross Sf Parking Structure,Square Footage Net Rentable,Square Footage Residential Net Rentable,Square Footage Commercial Net Rentable,Number Of Buildings,Number Of Predominant Stories,Number Of Elevators,Total Gross Sf Land,Total Gross Sf Buildings,Total Rental Units,Low Income Rental Units,Moderate Income Rental Units,Market Rate Rental Units,Non_revenue Rental Units,Elderly Restricted Rental Units,Unrestricted Rental Units,Student Rental Units,Other Restricted Rental Units,Fully Access Handicapped Rental Units,Partially Access Handicapped Rental Units,Average Bedroom Density,Studio Rental Units,One Bedroom Rental Units,Two Bedroom Rental Units,Three Bedroom Rental Units,Four Bedroom Rental Units,Five Bedroom Rental Units,Six Bedroom Rental Units
253,12/1/2001,877,89,114,S8SUBR,12/31/2003,A,1.14,1.71,"2,220,462","115,138","23,257","1,830,223",0,"1,199,261","1,184,647","485,105",0,"111,394","25,270","86,124","15,871","4,078","1,149","94,729","78,858","15,871",1,11,2,"11,102","132,492",140,139,0,1,0,140,0,0,0,9,0,0.97,4,136,0,0,0,0,0
253,12/1/2001,877,89,114,S8SUBR,12/31/2004,A,1.14,1.5,"2,230,153","46,858","9,538","1,911,673",0,"1,273,416","1,368,353","517,892",0,"111,394","25,270","86,124","15,871","4,078","1,149","94,729","78,858","15,871",1,11,2,"11,102","132,492",140,139,0,1,0,140,0,0,0,9,0,0.97,4,136,0,0,0,0,0
253,12/1/2001,877,89,114,S8SUBR,12/31/2002,A,1.19,1.83,"2,291,516","79,961","56,140","1,814,181",0,"1,368,868","1,202,860","454,390",0,"111,394","25,270","86,124","15,871","4,078","1,149","94,729","78,858","15,871",1,11,2,"11,102","132,492",140,139,0,1,0,140,0,0,0,9,0,0.97,4,136,0,0,0,0,0
260,2/1/2002,198,319,65,S8LMSA,12/31/2007,A,1.2,4.61,"2,503,609","45,819","101,331","1,966,183",0,"2,143,760","993,600","528,474",0,"240,000",,"240,000",,,,0,,,2,12,4,,"240,000",334,332,0,2,0,0,334,0,0,0,0,1.72,0,142,144,48,0,0,0
260,2/1/2002,198,319,65,S8LMSA,12/31/2006,A,1.22,3.92,"2,619,439","125,795","88,865","1,970,346",0,"2,062,762","1,021,091","494,294",0,"240,000",,"240,000",,,,0,,,2,12,4,,"240,000",334,332,0,2,0,0,334,0,0,0,0,1.72,0,142,144,48,0,0,0
260,2/1/2002,198,319,65,S8LMSA,12/31/2009,A,1.41,1.86,"3,722,386","918,185","11,405","1,974,751",0,"1,134,053","1,212,286","604,159",0,"240,000",,"240,000",,,,0,,,2,12,4,,"240,000",334,332,0,2,0,0,334,0,0,0,0,1.72,0,142,144,48,0,0,0
260,2/1/2002,198,319,65,S8LMSA,12/31/2008,A,1.89,1.6,"4,351,664","548,387","64,474","1,974,504",0,"972,999","1,172,303","565,042",0,"240,000",,"240,000",,,,0,,,2,12,4,,"240,000",334,332,0,2,0,0,334,0,0,0,0,1.72,0,142,144,48,0,0,0
260,2/1/2002,198,319,65,S8LMSA,12/31/2005,A,1.92,4.38,"2,437,018","130,260","24,093","1,187,606",0,"2,245,785","975,579","463,342",0,"240,000",,"240,000",,,,0,,,2,12,4,,"240,000",334,332,0,2,0,0,334,0,0,0,0,1.72,0,142,144,48,0,0,0
260,2/1/2002,198,319,65,S8LMSA,12/31/2004,A,1.96,3.28,"2,477,447","76,711","24,873","1,213,560",0,"1,256,560","531,074","148,205",0,"240,000",,"240,000",,,,0,,,2,12,4,,"240,000",334,332,0,2,0,0,334,0,0,0,0,1.72,0,142,144,48,0,0,0
260,2/1/2002,198,319,65,S8LMSA,12/31/2002,A,1.98,4.43,"2,020,149","27,373","47,991","981,504",0,"2,258,223","636,883","127,583",0,"240,000",,"240,000",,,,0,,,2,12,4,,"240,000",334,332,0,2,0,0,334,0,0,0,0,1.72,0,142,144,48,0,0,0
260,2/1/2002,198,319,65,S8LMSA,12/31/2003,A,2.01,2.26,"2,454,656","79,635","35,195","1,162,167",0,"1,225,413","679,651","137,461",0,"240,000",,"240,000",,,,0,,,2,12,4,,"240,000",334,332,0,2,0,0,334,0,0,0,0,1.72,0,142,144,48,0,0,0
261,6/30/2003,208,122,50,TCRED4,12/31/2005,A,0.97,3.32,"453,523","3,366",220,"462,556",0,"588,147","501,573","49,534","275,000","95,730",,"95,730",,,,0,,,1,5,2,,"95,730",60,18,0,42,0,0,60,0,0,0,0,2.17,0,0,50,10,0,0,0
261,6/30/2003,208,122,50,TCRED4,12/31/2006,A,1.01,1.39,"596,672","4,523","1,326","583,250",0,"307,880","574,089","52,589","300,000","95,730",,"95,730",,,,0,,,1,5,2,,"95,730",60,18,0,42,0,0,60,0,0,0,0,2.17,0,0,50,10,0,0,0
261,6/30/2003,208,122,50,TCRED4,12/31/2009,A,1.05,1.04,"647,051","35,309",461,"583,250",0,"224,996","1,904,187","62,933","1,624,796","95,730",,"95,730",,,,0,,,1,5,2,,"95,730",60,18,0,42,0,0,60,0,0,0,0,2.17,0,0,50,10,0,0,0
261,6/30/2003,208,122,50,TCRED4,12/31/2008,A,1.74,1.13,"1,099,295","17,655","1,155","619,797",0,"255,997","311,356","83,831",0,"95,730",,"95,730",,,,0,,,1,5,2,,"95,730",60,18,0,42,0,0,60,0,0,0,0,2.17,0,0,50,10,0,0,0
261,6/30/2003,208,122,50,TCRED4,12/31/2007,A,1.9,1.02,"1,137,369","25,086","2,023","583,250",0,"229,408","2,516,251","55,833","2,236,547","95,730",,"95,730",,,,0,,,1,5,2,,"95,730",60,18,0,42,0,0,60,0,0,0,0,2.17,0,0,50,10,0,0,0
313,2/14/2008,842,93,140,S8NCON,12/31/2009,A,-0.38,5.51,"-167,066",0,"4,632","450,197",0,"1,188,721","251,568","35,662",0,"58,220",,"58,220",,,,"58,220","58,220",,1,6,2,,"58,220",85,85,0,0,0,85,0,0,0,5,0,1.08,3,72,10,0,0,0,0
451,4/21/2004,801,122,50,TCRED4,12/31/2007,D,0.33,1.12,"29,574",0,"1,766","84,048",0,"96,010","123,406","37,490",0,"11,717","4,172","7,545",0,0,0,"6,773","6,773",0,1,3,1,"99,891","11,717",19,19,0,0,0,0,0,0,19,0,0,0,19,0,0,0,0,0,0
451,4/21/2004,801,122,50,TCRED4,12/31/2006,C,0.74,1.84,"66,916","3,250","1,372","84,048",0,"109,159","94,670","35,242",0,"11,717","4,172","7,545",0,0,0,"6,773","6,773",0,1,3,1,"99,891","11,717",19,19,0,0,0,0,0,0,19,0,0,0,19,0,0,0,0,0,0
451,4/21/2004,801,122,50,TCRED4,12/31/2005,A,0.78,2.19,"64,779",0,777,"81,652",0,"124,390","89,884","33,128",0,"11,717","4,172","7,545",0,0,0,"6,773","6,773",0,1,3,1,"99,891","11,717",19,19,0,0,0,0,0,0,19,0,0,0,19,0,0,0,0,0,0
451,4/21/2004,801,122,50,TCRED4,12/31/2009,A,1.07,2.53,"94,532","4,971",539,"83,145",0,"101,133","82,349","42,425",0,"11,717","4,172","7,545",0,0,0,"6,773","6,773",0,1,3,1,"99,891","11,717",19,19,0,0,0,0,0,0,19,0,0,0,19,0,0,0,0,0,0
451,4/21/2004,801,122,50,TCRED4,12/31/2008,A,1.19,1.97,"101,267",0,"1,301","84,048",0,"94,122","87,731","39,881",0,"11,717","4,172","7,545",0,0,0,"6,773","6,773",0,1,3,1,"99,891","11,717",19,19,0,0,0,0,0,0,19,0,0,0,19,0,0,0,0,0,0
453,12/10/2002,752,229,15,RAD,12/31/2006,A,0.92,1.48,"376,287","52,232","2,989","348,457",0,"496,999","454,865","119,011",0,"109,642","3,742","105,900",0,0,"4,682","105,900","105,900",,12,3,0,"158,068","114,324",120,26,0,94,0,0,120,0,0,1,0,2.05,0,0,114,6,0,0,0
453,12/10/2002,752,229,15,RAD,12/31/2005,A,1,1.9,"381,836","32,019","1,405","348,457",0,"503,444","377,308","112,020",0,"109,642","3,742","105,900",0,0,"4,682","105,900","105,900",,12,3,0,"158,068","114,324",120,26,0,94,0,0,120,0,0,1,0,2.05,0,0,114,6,0,0,0
453,12/10/2002,752,229,15,RAD,12/31/2002,A,1.01,1.87,"893,949","112,932","1,175","773,365",0,"713,009","471,115","90,449",0,"109,642","3,742","105,900",0,0,"4,682","105,900","105,900",,12,3,0,"158,068","114,324",120,26,0,94,0,0,120,0,0,1,0,2.05,0,0,114,6,0,0,0
453,12/10/2002,752,229,15,RAD,12/31/2008,A,1.01,1.82,"438,711","86,349","2,142","348,457",0,"356,689","330,465","134,424",0,"109,642","3,742","105,900",0,0,"4,682","105,900","105,900",,12,3,0,"158,068","114,324",120,26,0,94,0,0,120,0,0,1,0,2.05,0,0,114,6,0,0,0
453,12/10/2002,752,229,15,RAD,12/31/2009,A,1.03,2.07,"415,380","57,530",361,"348,457",0,"263,902","270,193","142,921",0,"109,642","3,742","105,900",0,0,"4,682","105,900","105,900",,12,3,0,"158,068","114,324",120,26,0,94,0,0,120,0,0,1,0,2.05,0,0,114,6,0,0,0
453,12/10/2002,752,229,15,RAD,12/31/2004,A,1.07,2.09,"380,809",0,"9,719","346,519",0,"496,374","342,783","105,464",0,"109,642","3,742","105,900",0,0,"4,682","105,900","105,900",,12,3,0,"158,068","114,324",120,26,0,94,0,0,120,0,0,1,0,2.05,0,0,114,6,0,0,0
453,12/10/2002,752,229,15,RAD,12/31/2007,A,1.16,1.5,"458,834","52,291","3,983","348,458",0,"503,508","461,236","126,467",0,"109,642","3,742","105,900",0,0,"4,682","105,900","105,900",,12,3,0,"158,068","114,324",120,26,0,94,0,0,120,0,0,1,0,2.05,0,0,114,6,0,0,0
453,12/10/2002,752,229,15,RAD,12/31/2003,A,1.6,1.52,"578,794","120,373",232,"286,958",0,"730,329","577,501","95,986",0,"109,642","3,742","105,900",0,0,"4,682","105,900","105,900",,12,3,0,"158,068","114,324",120,26,0,94,0,0,120,0,0,1,0,2.05,0,0,114,6,0,0,0
455,9/29/2003,680,491,142,TCRED4,12/31/2009,A,1.04,1.63,"2,633,336","55,535","5,623","2,472,702",0,"2,226,606","1,586,289","222,414",0,"361,680","6,870","354,810",0,0,0,"354,810","354,810",0,21,4,0,"931,225","361,680",300,150,0,150,0,0,300,0,0,0,0,1.92,0,72,180,48,0,0,0
455,9/29/2003,680,491,142,TCRED4,12/31/2008,A,1.06,3.65,"2,653,044","12,307","13,326","2,472,825",0,"2,522,435","900,514","208,554",0,"361,680","6,870","354,810",0,0,0,"354,810","354,810",0,21,4,0,"931,225","361,680",300,150,0,150,0,0,300,0,0,0,0,1.92,0,72,180,48,0,0,0
455,9/29/2003,680,491,142,TCRED4,12/31/2007,A,1.1,5.92,"2,737,770",0,"17,376","2,473,466",0,"3,260,759","745,919","195,562",0,"361,680","6,870","354,810",0,0,0,"354,810","354,810",0,21,4,0,"931,225","361,680",300,150,0,150,0,0,300,0,0,0,0,1.92,0,72,180,48,0,0,0
455,9/29/2003,680,491,142,TCRED4,12/31/2006,A,1.19,6.32,"2,822,048",0,"12,401","2,357,651",0,"3,609,534","754,625","183,377",0,"361,680","6,870","354,810",0,0,0,"354,810","354,810",0,21,4,0,"931,225","361,680",300,150,0,150,0,0,300,0,0,0,0,1.92,0,72,180,48,0,0,0
457,11/17/2003,860,507,146,TCRED9,12/31/2006,A,1.67,8.84,"262,183",0,"46,008","129,362",0,"1,552,150","192,354","16,706",0,"121,264","15,057","106,207",,"14,443",,"103,406","103,406",0,1,7,3,"51,239","135,707",80,61,0,19,0,0,80,0,0,5,0,1.7,0,38,28,14,0,0,0
457,11/17/2003,860,507,146,TCRED9,12/31/2007,A,1.68,6.57,"252,362","4,163","31,163","129,362",0,"779,857","136,593","17,914",0,"121,264","15,057","106,207",,"14,443",,"103,406","103,406",0,1,7,3,"51,239","135,707",80,61,0,19,0,0,80,0,0,5,0,1.7,0,38,28,14,0,0,0
457,11/17/2003,860,507,146,TCRED9,12/31/2008,A,1.89,7.56,"250,365","3,794","2,064","129,362",0,"916,605","140,425","19,209",0,"121,264","15,057","106,207",,"14,443",,"103,406","103,406",0,1,7,3,"51,239","135,707",80,61,0,19,0,0,80,0,0,5,0,1.7,0,38,28,14,0,0,0
457,11/17/2003,860,507,146,TCRED9,12/31/2009,A,2.24,7.37,"316,553","3,728","7,954","135,863",0,"872,027","138,978","20,597",0,"121,264","15,057","106,207",,"14,443",,"103,406","103,406",0,1,7,3,"51,239","135,707",80,61,0,19,0,0,80,0,0,5,0,1.7,0,38,28,14,0,0,0
496,3/26/2004,1030,122,97,TCRED9,12/31/2007,C,0.82,3.7,"294,632","7,054","12,423","334,421",0,"421,846","147,834","33,870",0,"45,765","5,188","40,577",0,0,0,"40,577","40,577",0,1,4,1,"33,679","45,765",46,46,0,0,0,0,46,0,0,6,0,2.11,0,4,34,7,1,0,0
496,3/26/2004,1030,122,97,TCRED9,12/31/2006,A,0.88,2.76,"313,909",0,"7,414","348,458",0,"418,611","183,733","31,934",0,"45,765","5,188","40,577",0,0,0,"40,577","40,577",0,1,4,1,"33,679","45,765",46,46,0,0,0,0,46,0,0,6,0,2.11,0,4,34,7,1,0,0
496,3/26/2004,1030,122,97,TCRED9,12/31/2009,A,0.99,5.65,"343,819","8,884","3,157","334,153",0,"432,791","114,699","38,101",0,"45,765","5,188","40,577",0,0,0,"40,577","40,577",0,1,4,1,"33,679","45,765",46,46,0,0,0,0,46,0,0,6,0,2.11,0,4,34,7,1,0,0
496,3/26/2004,1030,122,97,TCRED9,12/31/2008,A,1,4.89,"348,987","7,559","8,294","334,291",0,"438,028","125,579","35,923",0,"45,765","5,188","40,577",0,0,0,"40,577","40,577",0,1,4,1,"33,679","45,765",46,46,0,0,0,0,46,0,0,6,0,2.11,0,4,34,7,1,0,0
499,10/15/2004,1019,122,50,S8LMSA,12/31/2009,A,1.21,3.41,"3,289,393","210,698","15,852","2,535,910",0,"2,163,023","1,180,584","546,388",0,"382,557",0,"382,557",,,,"134,990","134,990",,10,4,0,,"382,557",285,285,0,0,0,0,285,0,0,0,0,2.15,6,90,96,50,33,10,0
530,4/14/2005,849,160,31,S8SUBR,12/31/2007,D,0.4,1.15,"345,571","291,303","8,482","114,745",0,"194,309","180,913","12,472",0,"29,976",,"29,976",,,,0,,,1,5,1,,"29,976",30,30,0,0,0,30,0,0,0,2,0,1.07,0,28,2,0,0,0,0
530,4/14/2005,849,160,31,S8SUBR,12/31/2006,A,0.58,2.02,"217,711","144,496","6,216","114,852",0,"254,832","137,827","11,763",0,"29,976",,"29,976",,,,0,,,1,5,1,,"29,976",30,30,0,0,0,30,0,0,0,2,0,1.07,0,28,2,0,0,0,0
530,4/14/2005,849,160,31,S8SUBR,12/31/2008,D,0.78,1.04,"129,968","35,139","4,106","116,022",0,"184,241","189,928","13,224",0,"29,976",,"29,976",,,,0,,,1,5,1,,"29,976",30,30,0,0,0,30,0,0,0,2,0,1.07,0,28,2,0,0,0,0
530,4/14/2005,849,160,31,S8SUBR,12/31/2009,B,1.06,0.43,"374,892","250,860","2,324","114,584",0,"126,295","308,362","14,022",0,"29,976",,"29,976",,,,0,,,1,5,1,,"29,976",30,30,0,0,0,30,0,0,0,2,0,1.07,0,28,2,0,0,0,0
541,8/26/2004,1029,149,46,SHARP,12/31/2005,A,-0.01,7.95,"-17,815",0,95,"1,206,934",0,"2,414,168","303,843",1,0,"10,000","10,000",,,,,0,,,,,,,"10,000",52,40,5,7,0,0,52,0,0,0,0,2.44,0,10,21,9,12,0,0
541,8/26/2004,1029,149,46,SHARP,12/31/2006,D,0,0.19,"-63,930",0,0,0,0,"279,282","3,064,975",1,"1,619,763","10,000","10,000",,,,,0,,,,,,,"10,000",52,40,5,7,0,0,52,0,0,0,0,2.44,0,10,21,9,12,0,0
541,8/26/2004,1029,149,46,SHARP,12/31/2007,A,0,4.51,"189,648",0,"1,152",0,0,"836,694","222,223",1,"36,697","10,000","10,000",,,,,0,,,,,,,"10,000",52,40,5,7,0,0,52,0,0,0,0,2.44,0,10,21,9,12,0,0
541,8/26/2004,1029,149,46,SHARP,12/31/2008,A,0,5.53,"98,740","3,621","1,631",0,0,"757,427","175,908",1,"38,941","10,000","10,000",,,,,0,,,,,,,"10,000",52,40,5,7,0,0,52,0,0,0,0,2.44,0,10,21,9,12,0,0
541,8/26/2004,1029,149,46,SHARP,12/31/2009,A,49.88,5.98,"229,285","9,272",393,0,"4,403","739,934","164,965",1,"41,322","10,000","10,000",,,,,0,,,,,,,"10,000",52,40,5,7,0,0,52,0,0,0,0,2.44,0,10,21,9,12,0,0
544,4/21/2005,622,258,13,INTERN,12/31/2009,A,1.09,2.07,"3,202,260","80,103","1,246","2,866,641",0,"1,580,575","1,115,406","350,745",0,"415,655","47,286","368,369",,,"168,063","273,494","273,494",,2,4,4,"203,957","583,718",204,41,2,161,0,0,204,0,0,0,0,2,5,35,118,46,0,0,0
544,4/21/2005,622,258,13,INTERN,12/31/2008,A,1.23,1.52,"3,605,333","40,667","2,734","2,893,543",0,"1,219,063","1,137,022","332,612",0,"415,655","47,286","368,369",,,"168,063","273,494","273,494",,2,4,4,"203,957","583,718",204,41,2,161,0,0,204,0,0,0,0,2,5,35,118,46,0,0,0
545,9/25/2006,1086,149,33,TCRED9,12/31/2009,A,1.43,6.86,"170,941","11,671","1,893","109,987",0,"282,079","54,882","13,770",0,"37,878",,"37,878",,,,"28,930","28,930",,1,4,1,"82,214","37,878",35,35,0,0,0,0,35,0,0,4,0,1.83,0,10,21,4,0,0,0
548,6/15/2006,1090,507,146,TCRED4,12/31/2009,A,0.97,9.07,"444,169","21,863","5,183","428,878",0,"844,435","132,428","39,332",0,"123,126","21,658","101,468","3,391",,"29,012","104,859","101,468","3,391",1,6,2,"40,581","126,517",74,74,0,0,0,0,74,0,0,0,0,1.55,0,33,41,0,0,0,0
587,10/26/2006,475,83,106,INTERN,12/31/2009,A,2.84,4.29,"813,280",0,"6,580","284,273",0,"857,324","378,141","178,107",0,"122,990","18,962","104,028",,,"4,530",0,,,5,3,0,"247,893","127,520",108,22,0,86,0,0,108,0,0,0,0,1.67,0,36,72,0,0,0,0
592,6/21/2006,588,278,119,INTERN,12/31/2009,D,0.84,0.85,"1,582,175","40,843","1,209","1,836,690",0,"316,465","633,453","261,934",0,"222,923","31,162","191,761",850,0,"42,899","191,183","190,333",850,8,4,4,"574,992","266,672",164,33,0,131,0,0,164,0,0,0,0,1.78,0,54,92,18,0,0,0
627,6/27/2007,447,149,156,OSDEBT,12/31/2009,C,0.92,0.93,"1,416,084","42,821",487,"1,499,699",0,"425,804","584,675","127,212",0,"350,216","58,263","291,953",,,,"268,228","268,228",,1,4,3,,"350,216",173,35,0,138,0,0,173,0,0,0,0,0,173,0,0,0,0,0,0
633,7/16/1970,661,401,68,INTERN,12/31/1995,D,0.88,0.34,"583,290","111,169","9,215","528,410",0,"174,882","661,654","145,000",0,"144,545","32,440","112,105",0,"17,127",0,"113,360","113,360",0,1,12,3,"52,156","161,672",211,53,75,83,0,211,0,0,0,0,0,0.82,68,113,30,0,0,0,0
633,7/16/1970,661,401,68,INTERN,12/31/1996,D,0.88,0.32,"791,602","309,967","12,653","533,003",0,"171,516","723,632","163,000","16,355","144,545","32,440","112,105",0,"17,127",0,"113,360","113,360",0,1,12,3,"52,156","161,672",211,53,75,83,0,211,0,0,0,0,0,0.82,68,113,30,0,0,0,0
633,7/16/1970,661,401,68,INTERN,12/31/2000,B,1.14,0.62,"799,390","95,867","8,166","607,541",0,"335,801","757,103","215,516",0,"144,545","32,440","112,105",0,"17,127",0,"113,360","113,360",0,1,12,3,"52,156","161,672",211,53,75,83,0,211,0,0,0,0,0,0.82,68,113,30,0,0,0,0
633,7/16/1970,661,401,68,INTERN,12/31/1998,B,1.16,0.41,"762,224","54,240","4,715","607,541",0,"187,173","649,521","185,000","4,089","144,545","32,440","112,105",0,"17,127",0,"113,360","113,360",0,1,12,3,"52,156","161,672",211,53,75,83,0,211,0,0,0,0,0,0.82,68,113,30,0,0,0,0
633,7/16/1970,661,401,68,INTERN,12/31/1997,B,1.17,0.44,"1,374,800","641,234","22,398","607,542",0,"204,225","641,128","175,000","4,089","144,545","32,440","112,105",0,"17,127",0,"113,360","113,360",0,1,12,3,"52,156","161,672",211,53,75,83,0,211,0,0,0,0,0,0.82,68,113,30,0,0,0,0
633,7/16/1970,661,401,68,INTERN,12/31/1999,B,1.23,0.55,"838,640","86,800","6,399","607,542",0,"303,763","749,111","200,602",0,"144,545","32,440","112,105",0,"17,127",0,"113,360","113,360",0,1,12,3,"52,156","161,672",211,53,75,83,0,211,0,0,0,0,0,0.82,68,113,30,0,0,0,0
633,7/16/1970,661,401,68,INTERN,12/31/2001,B,1.37,0.99,"941,277","100,409","7,798","607,541",0,"426,037","660,924","231,627",0,"144,545","32,440","112,105",0,"17,127",0,"113,360","113,360",0,1,12,3,"52,156","161,672",211,53,75,83,0,211,0,0,0,0,0,0.82,68,113,30,0,0,0,0
633,7/16/1970,661,401,68,INTERN,9/30/2005,A,1.42,1.37,"1,853,043","372,812","23,336","1,025,684",0,"1,214,696","1,235,078","347,359","1,979","144,545","32,440","112,105",0,"17,127",0,"113,360","113,360",0,1,12,3,"52,156","161,672",211,53,75,83,0,211,0,0,0,0,0,0.82,68,113,30,0,0,0,0
633,7/16/1970,661,401,68,INTERN,9/30/2006,A,1.45,2.26,"1,723,697","227,243","12,765","1,025,354",0,"755,143","710,504","373,558","2,154","144,545","32,440","112,105",0,"17,127",0,"113,360","113,360",0,1,12,3,"52,156","161,672",211,53,75,83,0,211,0,0,0,0,0,0.82,68,113,30,0,0,0,0
633,7/16/1970,661,401,68,INTERN,9/30/2007,A,1.48,1.95,"1,677,346","154,030","9,360","1,025,685",0,"755,681","791,144","401,926","2,345","144,545","32,440","112,105",0,"17,127",0,"113,360","113,360",0,1,12,3,"52,156","161,672",211,53,75,83,0,211,0,0,0,0,0,0.82,68,113,30,0,0,0,0
633,7/16/1970,661,401,68,INTERN,9/30/2004,A,1.51,2.43,"1,627,299","12,028","62,968","1,025,684",0,"1,668,162","1,003,573","315,871",0,"144,545","32,440","112,105",0,"17,127",0,"113,360","113,360",0,1,12,3,"52,156","161,672",211,53,75,83,0,211,0,0,0,0,0,0.82,68,113,30,0,0,0,0
633,7/16/1970,661,401,68,INTERN,9/30/2008,A,1.66,2.27,"1,855,306","143,655","7,158","1,025,684",0,"1,024,837","886,469","432,661","2,552","144,545","32,440","112,105",0,"17,127",0,"113,360","113,360",0,1,12,3,"52,156","161,672",211,53,75,83,0,211,0,0,0,0,0,0.82,68,113,30,0,0,0,0
